doi	journal	type	n_authors	published	review_available	country	edomain	citations	oa_retracted	time_between	retracted	time_to_retraction
10.1371/journal.pcbi.1012922	PLOS Computational Biology	Research Article	4.11309562732392	-0.725511329094592	TRUE	c("United States of America", "United Kingdom", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Australia", "Australia", "Ethiopia", "Australia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Australia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	c("edu", "edu")	0	FALSE	2.08632005935981	FALSE	138
10.1371/journal.pclm.0000218	PLOS Climate	Research Article	-0.953496158963877	-0.51370761700024	TRUE	c("Ethiopia", "Ethiopia")	gmail	8	FALSE	-0.976178161951113	FALSE	795
10.1371/journal.pclm.0000345	PLOS Climate	Research Article	1.40305862281141	-0.610609167885957	FALSE	c("Ethiopia", "Ghana", "Nigeria", "China", "Germany", "Germany", "Germany", "Germany", "France", "United Kingdom", "Germany", "Rwanda")	c("gmail", "Other")	6	FALSE	0.299057690455961	FALSE	551
10.1371/journal.pclm.0000361	PLOS Climate	Research Article	-0.0797603992886365	-0.618057203131516	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	3	FALSE	1.20718019141251	FALSE	529
10.1371/journal.pclm.0000452	PLOS Climate	Research Article	-0.345312706375261	-0.735903303457787	FALSE	c("Ethiopia", "Ethiopia")	edu	0	FALSE	1.30378896811002	FALSE	91
10.1371/journal.pclm.0000483	PLOS Climate	Research Article	-1.31604562218867	-0.707731413220102	TRUE	c("Ethiopia", "Ethiopia")	gmail	NA	NA	0.492275243850972	FALSE	214
10.1371/journal.pdig.0000118	PLOS Digital Health	Research Article	0.827966985898966	-0.368364012122726	FALSE	c("Ethiopia", "Ethiopia", "South Africa", "Ethiopia", "United States of America")	gmail	30	FALSE	0.0382139933726955	FALSE	1057
10.1371/journal.pdig.0000308	PLOS Digital Health	Research Article	-1.31604562218867	-0.522793062009425	FALSE	c("Ethiopia", "Ethiopia")	edu	3	FALSE	-0.599403932830841	FALSE	775
10.1371/journal.pdig.0000345	PLOS Digital Health	Research Article	-0.345312706375261	-0.56094696632395	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	8	FALSE	-0.464151645454333	FALSE	685
10.1371/journal.pdig.0000376	PLOS Digital Health	Research Article	-1.31604562218867	-0.569647611010654	TRUE	c("Ethiopia", "Ethiopia")	edu	1	FALSE	-0.40618637943583	FALSE	663
10.1371/journal.pdig.0000494	PLOS Digital Health	Research Article	-0.0797603992886365	-0.635275130025475	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	yahoo	1	FALSE	-0.0197512726458078	FALSE	476
10.1371/journal.pdig.0000530	PLOS Digital Health	Research Article	-0.953496158963877	-0.710862626392644	FALSE	c("Ethiopia", "Ethiopia")	edu	2	FALSE	0.328040323465212	FALSE	201
10.1371/journal.pdig.0000536	PLOS Digital Health	Research Article	-1.74609626571953	-0.643980311907807	FALSE	Ethiopia	edu	6	FALSE	-0.174325315361817	FALSE	448
10.1371/journal.pdig.0000546	PLOS Digital Health	Research Article	-0.0797603992886365	-0.652430530304046	TRUE	c("Ethiopia", "United States of America", "South Africa")	org	3	FALSE	-0.126020927013064	FALSE	420
10.1371/journal.pdig.0000552	PLOS Digital Health	Research Article	0.399556858047878	-0.66063682487029	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	1	FALSE	1.70954583023954	FALSE	392
10.1371/journal.pdig.0000587	PLOS Digital Health	Research Article	-0.953496158963877	-0.726862687772421	TRUE	c("Ethiopia", "Ethiopia")	gmail	0	FALSE	0.472953488511471	FALSE	132
10.1371/journal.pdig.0000639	PLOS Digital Health	Research Article	-0.0797603992886365	-0.68992841129538	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	c("edu", "gmail")	3	FALSE	0.173466280749203	FALSE	285
10.1371/journal.pdig.0000667	PLOS Digital Health	Research Article	1.58074960843484	-0.690187728238578	TRUE	c("United Kingdom", "Ethiopia", "Netherlands", "Ethiopia", "South Africa", "Ukraine")	gmail	0	FALSE	1.20718019141251	FALSE	284
10.1371/journal.pdig.0000693	PLOS Digital Health	Research Article	-0.0797603992886365	-0.695321401185645	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	0	FALSE	-0.831264996904855	FALSE	264
10.1371/journal.pdig.0000707	PLOS Digital Health	Research Article	0.399556858047878	-0.702591289208348	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	0	FALSE	-0.831264996904855	FALSE	235
10.1371/journal.pdig.0000719	PLOS Digital Health	Research Article	0.167409661548329	-0.707003359180747	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	0	FALSE	0.0768575040516978	FALSE	217
10.1371/journal.pdig.0000740	PLOS Digital Health	Research Article	0.399556858047878	-0.71887417100025	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	0	FALSE	0.907692983650246	FALSE	167
10.1371/journal.pdig.0000914	PLOS Digital Health	Research Article	1.21889983826974	-0.742522270197545	TRUE	c("Ethiopia", "Ethiopia", "United States of America", "Ethiopia", "Ethiopia", "United States of America")	com	0	FALSE	-0.299916725068574	FALSE	60
10.1371/journal.pgph.0000002	PLOS Global Public Health	Research Article	-0.953496158963877	-0.294220925266855	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	8	FALSE	1.43904125548653	FALSE	1159
10.1371/journal.pgph.0000023	PLOS Global Public Health	Research Article	0.167409661548329	-0.0302942743560327	TRUE	c("United States of America", "Ethiopia", "Ethiopia")	edu	16	FALSE	-0.947195528941861	FALSE	1419
10.1371/journal.pgph.0000026	PLOS Global Public Health	Research Article	0.167409661548329	-0.0302942743560327	TRUE	c("Australia", "Ethiopia", "Australia", "Australia", "India")	c("gmail", "org")	25	FALSE	-0.908552018262859	FALSE	1419
10.1371/journal.pgph.0000048	PLOS Global Public Health	Research Article	-0.345312706375261	-0.0718308523772841	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	3	FALSE	-0.328899358077826	FALSE	1386
10.1371/journal.pgph.0000050	PLOS Global Public Health	Research Article	0.167409661548329	-0.0657246958491866	TRUE	c("Australia", "Australia", "Ethiopia", "Nigeria", "Nigeria", "Nigeria", "India")	c("yahoo", "org")	12	FALSE	-0.821604119235104	FALSE	1391
10.1371/journal.pgph.0000056	PLOS Global Public Health	Research Article	1.21889983826974	-0.132798288718787	TRUE	c("United States of America", "United States of America", "Ethiopia", "United States of America", "Ethiopia", "United States of America")	edu	18	FALSE	-0.386864624096329	FALSE	1333
10.1371/journal.pgph.0000071	PLOS Global Public Health	Research Article	-0.953496158963877	-0.207847338528888	TRUE	c("Ethiopia", "Ethiopia")	edu	11	FALSE	0.9753191273385	FALSE	1259
10.1371/journal.pgph.0000087	PLOS Global Public Health	Research Article	-0.953496158963877	-0.264876695640521	TRUE	c("Ethiopia", "Norway")	yahoo	4	FALSE	0.753118940934237	FALSE	1195
10.1371/journal.pgph.0000097	PLOS Global Public Health	Research Article	-0.634083669787924	-0.121795141881108	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	c("gmail", "edu")	3	FALSE	-0.531777789142587	FALSE	1343
10.1371/journal.pgph.0000099	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.252094171371474	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Australia", "Ethiopia", "Ethiopia")	gmail	9	TRUE	0.0671966263819472	TRUE	335
10.1371/journal.pgph.0000100	PLOS Global Public Health	Research Article	-0.634083669787924	-0.130615317360219	FALSE	c("Canada", "Canada", "Ethiopia", "Ghana")	Other	6	FALSE	-1.36261326874114	FALSE	1335
10.1371/journal.pgph.0000115	PLOS Global Public Health	Research Article	1.02751094861004	-0.295010353363702	TRUE	c("Ethiopia", "Ethiopia", "Australia", "Australia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	0	FALSE	-0.05839478332481	FALSE	1158
10.1371/journal.pgph.0000161	PLOS Global Public Health	Research Article	-0.345312706375261	-0.196388388416507	TRUE	c("Ethiopia", "Ethiopia", "Sweden", "Netherlands")	gmail	19	FALSE	-0.676690954188846	FALSE	1271
10.1371/journal.pgph.0000168	PLOS Global Public Health	Research Article	0.399556858047878	-0.140370334996844	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	6	FALSE	-0.319238480408075	FALSE	1326
10.1371/journal.pgph.0000169	PLOS Global Public Health	Research Article	7.07992318810887	-0.277326341673395	TRUE	c("Nigeria", "Sweden", "Nigeria", "Nigeria", "United Kingdom", "United Kingdom", "Nigeria", "Ethiopia", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "United States of America", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "Nigeria", "United Kingdom")	Other	9	FALSE	0.192788036088704	FALSE	1180
10.1371/journal.pgph.0000171	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.226386445069352	FALSE	c("Ethiopia", "Ethiopia")	gmail	22	FALSE	-0.367542868756828	FALSE	1239
10.1371/journal.pgph.0000173	PLOS Global Public Health	Research Article	0.619127135732312	-0.236296638660706	TRUE	c("Belgium", "Belgium", "Belgium", "Ethiopia", "Ethiopia", "Canada", "Ethiopia", "Ethiopia", "Japan")	Other	3	FALSE	0.202448913758455	FALSE	1228
10.1371/journal.pgph.0000275	PLOS Global Public Health	Research Article	0.399556858047878	-0.278144800623344	TRUE	c("United States of America", "United States of America", "Ethiopia", "Ethiopia", "United States of America", "United States of America")	c("edu", "edu")	9	FALSE	-0.23229058138032	FALSE	1179
10.1371/journal.pgph.0000291	PLOS Global Public Health	Research Article	-0.345312706375261	-0.341460149295171	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	4	FALSE	0.395666467153466	FALSE	1096
10.1371/journal.pgph.0000304	PLOS Global Public Health	Research Article	0.167409661548329	-0.506736836179297	FALSE	c("Ethiopia", "Ethiopia")	gmail	4	FALSE	2.6949553525541	FALSE	810
10.1371/journal.pgph.0000311	PLOS Global Public Health	Research Article	-0.345312706375261	-0.422828151916631	FALSE	c("Ethiopia", "Ethiopia")	gmail	6	FALSE	1.38107598946802	FALSE	970
10.1371/journal.pgph.0000335	PLOS Global Public Health	Research Article	-0.953496158963877	-0.275685153552887	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	0	FALSE	0.0671966263819472	FALSE	1182
10.1371/journal.pgph.0000375	PLOS Global Public Health	Research Article	-1.31604562218867	-0.246884949115593	FALSE	Ethiopia	gmail	5	FALSE	0.917353861319996	FALSE	1216
10.1371/journal.pgph.0000415	PLOS Global Public Health	Research Article	-0.953496158963877	-0.460251630612402	TRUE	Ethiopia	edu	0	FALSE	2.26987673508507	FALSE	903
10.1371/journal.pgph.0000420	PLOS Global Public Health	Research Article	-0.345312706375261	-0.535559945376208	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	4	TRUE	3.12969484769287	TRUE	273
10.1371/journal.pgph.0000445	PLOS Global Public Health	Research Article	-0.634083669787924	-0.360262867240612	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	6	FALSE	-0.0970382940038122	FALSE	1069
10.1371/journal.pgph.0000454	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.315073668445069	TRUE	c("Ireland", "Switzerland", "United States of America", "United States of America", "Ethiopia", "Ethiopia")	edu	7	FALSE	-1.00516079496036	FALSE	1132
10.1371/journal.pgph.0000517	PLOS Global Public Health	Research Article	-1.74609626571953	-0.264035029429848	TRUE	Ethiopia	c("yahoo", "edu")	10	FALSE	-0.0777165386643111	FALSE	1196
10.1371/journal.pgph.0000535	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.341460149295171	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	5	FALSE	-0.75397797554685	FALSE	1096
10.1371/journal.pgph.0000566	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.295010353363702	TRUE	c("Australia", "Australia", "Ethiopia", "Nigeria", "Australia", "India")	org	21	FALSE	-0.860247629914106	FALSE	1158
10.1371/journal.pgph.0000568	PLOS Global Public Health	Research Article	-0.345312706375261	-0.282215891773353	TRUE	c("Ethiopia", "Ethiopia")	gmail	6	FALSE	1.30378896811002	FALSE	1174
10.1371/journal.pgph.0000575	PLOS Global Public Health	Research Article	-0.634083669787924	-0.303606126134687	TRUE	c("Ethiopia", "Ethiopia")	gmail	8	FALSE	-0.357881991087077	FALSE	1147
10.1371/journal.pgph.0000584	PLOS Global Public Health	Research Article	-0.634083669787924	-0.40053931396584	FALSE	c("Ethiopia", "Kenya")	gmail	5	FALSE	0.0768575040516978	FALSE	1007
10.1371/journal.pgph.0000586	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.433809647805063	TRUE	c("Ethiopia", "Australia", "Australia", "Australia")	gmail	6	FALSE	1.09124965937551	FALSE	951
10.1371/journal.pgph.0000611	PLOS Global Public Health	Research Article	3.50008139441011	-0.365007140080039	TRUE	c("United States of America", "Nigeria", "Tanzania", "Ghana", "Ethiopia", "United States of America", "Tanzania", "Burkina Faso", "Burkina Faso", "Ethiopia", "Nigeria", "Germany", "South Africa", "Tanzania", "United States of America", "United States of America", "Ethiopia", "United States of America", "United States of America")	c("edu", "edu")	38	FALSE	-0.715334464867848	FALSE	1062
10.1371/journal.pgph.0000659	PLOS Global Public Health	Research Article	-0.953496158963877	-0.329925075699498	FALSE	c("Ethiopia", "Ethiopia")	gmail	2	FALSE	-0.908552018262859	FALSE	1112
10.1371/journal.pgph.0000696	PLOS Global Public Health	Research Article	0.827966985898966	-0.365007140080039	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	3	FALSE	2.25055497974557	FALSE	1062
10.1371/journal.pgph.0000713	PLOS Global Public Health	Research Article	3.62681129641148	-0.520543653346552	FALSE	c("Ghana", "Ethiopia", "United States of America", "Tanzania", "Ethiopia", "Burkina Faso", "Nigeria", "Tanzania", "Burkina Faso", "Nigeria", "Germany", "South Africa", "Tanzania", "Ethiopia", "United States of America", "United States of America", "United States of America", "United States of America")	c("edu", "edu")	13	FALSE	0.666171041906482	FALSE	780
10.1371/journal.pgph.0000757	PLOS Global Public Health	Research Article	-0.634083669787924	-0.315827986382221	TRUE	c("Ethiopia", "Norway", "Ethiopia")	gmail	8	FALSE	-0.464151645454333	FALSE	1131
10.1371/journal.pgph.0000761	PLOS Global Public Health	Research Article	-0.953496158963877	-0.310521227025369	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	7	FALSE	2.06699830402031	FALSE	1138
10.1371/journal.pgph.0000772	PLOS Global Public Health	Research Article	0.167409661548329	-0.493350199704059	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	7	FALSE	2.12496357003882	FALSE	838
10.1371/journal.pgph.0000818	PLOS Global Public Health	Research Article	3.99442151608405	-0.483976961118322	FALSE	c("United States of America", "United States of America", "United States of America", "United States of America", "United States of America", "United States of America", "United States of America", "France", "Singapore", "Bangladesh", "Lesotho", "Myanmar", "South Africa", "Armenia", "Pakistan", "Haiti", "Ethiopia", "United Kingdom", "Pakistan", "Kazakhstan", "Haiti", "Peru", "Kyrgyzstan", "United States of America", "Indonesia", "France")	edu	4	FALSE	1.0526061486965	FALSE	857
10.1371/journal.pgph.0000819	PLOS Global Public Health	Research Article	1.02751094861004	-0.340747963577219	TRUE	c("United States of America", "Ethiopia", "Ethiopia", "Ethiopia", "United States of America", "United States of America", "Denmark")	edu	0	FALSE	0.1155010147307	FALSE	1097
10.1371/journal.pgph.0000821	PLOS Global Public Health	Research Article	-0.345312706375261	-0.51370761700024	TRUE	c("Ethiopia", "Belgium", "Ethiopia")	c("gmail", "Other")	1	FALSE	1.33277160111927	FALSE	795
10.1371/journal.pgph.0000822	PLOS Global Public Health	Research Article	-0.953496158963877	-0.326993876899282	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	2	FALSE	1.51632827684453	FALSE	1116
10.1371/journal.pgph.0000825	PLOS Global Public Health	Research Article	-0.953496158963877	-0.430374593856727	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	6	FALSE	-0.155003560022316	FALSE	957
10.1371/journal.pgph.0000838	PLOS Global Public Health	Research Article	-0.953496158963877	-0.34921880445024	TRUE	c("Ethiopia", "Ethiopia")	gmail	4	FALSE	-0.203307948371068	FALSE	1085
10.1371/journal.pgph.0000843	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.34921880445024	FALSE	c("Ethiopia", "United States of America", "Ethiopia")	edu	18	FALSE	-0.106699171673563	FALSE	1085
10.1371/journal.pgph.0000853	PLOS Global Public Health	Research Article	-0.953496158963877	-0.321073243561096	TRUE	Ethiopia	edu	4	FALSE	-0.0197512726458078	FALSE	1124
10.1371/journal.pgph.0000864	PLOS Global Public Health	Research Article	-1.31604562218867	-0.321817607719412	FALSE	Ethiopia	gmail	3	FALSE	2.03801567101106	FALSE	1123
10.1371/journal.pgph.0000879	PLOS Global Public Health	Research Article	-0.953496158963877	-0.339320126517385	FALSE	c("Ethiopia", "United States of America")	yahoo	1	FALSE	1.15887580306376	FALSE	1099
10.1371/journal.pgph.0000889	PLOS Global Public Health	Research Article	0.827966985898966	-0.552422173311978	FALSE	c("Netherlands", "Netherlands", "Netherlands", "Rwanda", "Ethiopia", "Netherlands", "United Kingdom", "Netherlands", "Netherlands", "Netherlands", "Netherlands")	gmail	1	FALSE	3.62239960885015	FALSE	706
10.1371/journal.pgph.0000920	PLOS Global Public Health	Research Article	-0.345312706375261	-0.433809647805063	FALSE	c("South Africa", "United Kingdom", "Ethiopia", "Australia", "Ghana", "Australia", "Ghana", "Australia")	gmail	15	FALSE	0.28939681278621	FALSE	951
10.1371/journal.pgph.0000941	PLOS Global Public Health	Research Article	-1.31604562218867	-0.465012980350355	FALSE	Ethiopia	gmail	22	FALSE	0.646849286566981	FALSE	894
10.1371/journal.pgph.0001002	PLOS Global Public Health	Research Article	1.40305862281141	-0.383472522502832	FALSE	c("United States of America", "Ghana", "Ethiopia", "United States of America", "Ethiopia", "United States of America", "United States of America", "Ethiopia", "Ethiopia", "United States of America")	edu	6	FALSE	0.163805403079453	FALSE	1034
10.1371/journal.pgph.0001023	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.371030612588223	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	5	FALSE	-0.222629703710569	FALSE	1053
10.1371/journal.pgph.0001158	PLOS Global Public Health	Research Article	-0.345312706375261	-0.438343556304185	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	1	FALSE	-0.589743055161091	FALSE	943
10.1371/journal.pgph.0001160	PLOS Global Public Health	Research Article	0.167409661548329	-0.387965058073129	TRUE	c("Australia", "Ethiopia", "Australia", "Australia", "India")	c("gmail", "org")	9	FALSE	-0.473812523124084	FALSE	1027
10.1371/journal.pgph.0001168	PLOS Global Public Health	Research Article	-0.345312706375261	-0.532956972342326	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	1	FALSE	1.22650194675201	FALSE	752
10.1371/journal.pgph.0001176	PLOS Global Public Health	Research Article	-0.345312706375261	-0.383472522502832	TRUE	c("Ethiopia", "South Africa", "Ethiopia", "India")	gmail	7	FALSE	-0.976178161951113	FALSE	1034
10.1371/journal.pgph.0001180	PLOS Global Public Health	Research Article	-0.634083669787924	-0.41751874154602	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	23	FALSE	0.0671966263819472	FALSE	979
10.1371/journal.pgph.0001238	PLOS Global Public Health	Research Article	-0.345312706375261	-0.388602917531699	TRUE	c("Ethiopia", "Ethiopia")	yahoo	1	FALSE	0.492275243850972	FALSE	1026
10.1371/journal.pgph.0001288	PLOS Global Public Health	Research Article	-0.345312706375261	-0.429799168152864	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	6	FALSE	-0.860247629914106	FALSE	958
10.1371/journal.pgph.0001328	PLOS Global Public Health	Research Article	1.21889983826974	-0.532084915892867	FALSE	c("Ghana", "United States of America", "Ethiopia", "Ghana", "Ghana", "Ghana", "United Kingdom", "Switzerland")	edu	10	FALSE	0.878710350640994	FALSE	754
10.1371/journal.pgph.0001352	PLOS Global Public Health	Research Article	0.399556858047878	-0.410932751632747	TRUE	c("United Kingdom", "Zimbabwe", "Zimbabwe", "Haiti", "United Kingdom", "Ethiopia")	ac	1	FALSE	0.588884020548477	FALSE	990
10.1371/journal.pgph.0001386	PLOS Global Public Health	Research Article	2.39143485341154	-0.510471595263146	TRUE	c("Ethiopia", "Congo", "United Kingdom", "United States of America", "Egypt", "Germany", "Switzerland", "Nigeria")	org	5	FALSE	-0.0680556609945606	FALSE	802
10.1371/journal.pgph.0001416	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.495777348841021	TRUE	c("Ethiopia", "United Kingdom", "Ethiopia", "Ethiopia", "Ethiopia", "United Kingdom", "Ethiopia")	c("edu", "gmail")	14	FALSE	-0.425508134775331	FALSE	833
10.1371/journal.pgph.0001421	PLOS Global Public Health	Research Article	0.619127135732312	-0.429799168152864	FALSE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	6	FALSE	0.405327344823217	FALSE	958
10.1371/journal.pgph.0001451	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.426909429866478	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	4	FALSE	1.33277160111927	FALSE	963
10.1371/journal.pgph.0001468	PLOS Global Public Health	Research Article	-0.634083669787924	-0.4349480424011	TRUE	c("Ethiopia", "South Africa", "Ethiopia")	gmail	3	FALSE	1.0526061486965	FALSE	949
10.1371/journal.pgph.0001469	PLOS Global Public Health	Research Article	-0.634083669787924	-0.431522937962913	TRUE	c("Ethiopia", "Ethiopia")	gmail	5	FALSE	0.337701201134963	FALSE	955
10.1371/journal.pgph.0001471	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.510006887666218	FALSE	c("Australia", "Australia", "Ethiopia", "Norway", "United States of America", "Ethiopia", "Australia", "Malaysia")	edu	13	FALSE	-0.155003560022316	FALSE	803
10.1371/journal.pgph.0001503	PLOS Global Public Health	Research Article	-0.953496158963877	-0.434379256967986	TRUE	Ethiopia	gmail	0	FALSE	-0.425508134775331	FALSE	950
10.1371/journal.pgph.0001504	PLOS Global Public Health	Research Article	-1.31604562218867	-0.467632510948466	TRUE	c("Ethiopia", "Australia", "Australia")	gmail	1	FALSE	-0.05839478332481	FALSE	889
10.1371/journal.pgph.0001598	PLOS Global Public Health	Research Article	0.167409661548329	-0.450546710806342	TRUE	c("United States of America", "United States of America", "United States of America", "Ethiopia", "United States of America", "United States of America")	edu	10	FALSE	-0.686351831858596	FALSE	921
10.1371/journal.pgph.0001612	PLOS Global Public Health	Research Article	5.21295978618855	-0.463960060391281	FALSE	c("South Africa", "Kenya", "Kenya", "Kenya", "Bangladesh", "United States of America", "Spain", "Mozambique", "Spain", "Spain", "Spain", "Mozambique", "Mali", "United States of America", "Mali", "Sierra Leone", "Sierra Leone", "Sierra Leone", "United States of America", "Ghana", "Ethiopia", "United Kingdom", "Ethiopia", "United States of America", "United States of America", "United States of America", "United States of America", "United States of America")	org	38	FALSE	-0.183986193031567	FALSE	896
10.1371/journal.pgph.0001643	PLOS Global Public Health	Research Article	-0.345312706375261	-0.473332061842678	FALSE	c("United States of America", "Ethiopia", "United States of America")	edu	10	FALSE	0.530918754529974	FALSE	878
10.1371/journal.pgph.0001672	PLOS Global Public Health	Research Article	2.08091558881619	-0.54661558353087	TRUE	c("Ethiopia", "United Kingdom", "Ethiopia", "Bangladesh", "Uganda", "Malawi", "Ethiopia", "United Kingdom", "United States of America")	ac	8	FALSE	0.685492797245983	FALSE	720
10.1371/journal.pgph.0001692	PLOS Global Public Health	Research Article	-0.345312706375261	-0.467632510948466	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	2	FALSE	1.34243247878902	FALSE	889
10.1371/journal.pgph.0001702	PLOS Global Public Health	Research Article	0.167409661548329	-0.457580430189815	TRUE	c("Ethiopia", "Australia", "Ethiopia")	gmail	7	FALSE	1.16853668073351	FALSE	908
10.1371/journal.pgph.0001735	PLOS Global Public Health	Research Article	-0.953496158963877	-0.465538342776077	FALSE	c("Ethiopia", "United States of America")	org	5	FALSE	-0.628386565840093	FALSE	893
10.1371/journal.pgph.0001742	PLOS Global Public Health	Research Article	1.75260987505963	-0.57468191820412	TRUE	c("Bangladesh", "United States of America", "United States of America", "Ethiopia", "United Kingdom", "Uganda", "Malawi", "South Africa", "United Kingdom")	c("ac", "gmail")	8	FALSE	0.453631733171969	FALSE	650
10.1371/journal.pgph.0001751	PLOS Global Public Health	Research Article	1.40305862281141	-0.612318015430971	TRUE	c("United Kingdom", "United States of America", "United States of America", "Bangladesh", "Uganda", "Ethiopia", "Malawi", "United Kingdom")	c("ac", "ac")	9	FALSE	1.41005862247727	FALSE	546
10.1371/journal.pgph.0001752	PLOS Global Public Health	Research Article	0.399556858047878	-0.471786209087773	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	17	FALSE	-0.850586752244356	FALSE	881
10.1371/journal.pgph.0001769	PLOS Global Public Health	Research Article	2.08091558881619	-0.550359905151419	TRUE	c("South Africa", "United Kingdom", "Bangladesh", "Ethiopia", "Malawi", "Uganda", "United Kingdom", "United States of America", "United States of America", "United Kingdom")	c("gmail", "gmail")	6	FALSE	-0.23229058138032	FALSE	711
10.1371/journal.pgph.0001800	PLOS Global Public Health	Research Article	1.40305862281141	-0.52234433678516	TRUE	c("Sweden", "United Kingdom", "Ethiopia", "Switzerland", "South Sudan", "Uganda", "Sweden", "Cambodia", "Sweden", "United States of America")	gmail	2	FALSE	-0.116360049343313	FALSE	776
10.1371/journal.pgph.0001814	PLOS Global Public Health	Research Article	-0.953496158963877	-0.492862819053516	TRUE	c("United States of America", "Ethiopia", "Kenya")	edu	6	FALSE	-1.10176957165787	FALSE	839
10.1371/journal.pgph.0001819	PLOS Global Public Health	Research Article	-0.953496158963877	-0.525473355479505	FALSE	Ethiopia	c("gmail", "gmail")	7	FALSE	-0.898891140593108	FALSE	769
10.1371/journal.pgph.0001879	PLOS Global Public Health	Research Article	0.167409661548329	-0.518733664050379	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia", "Ethiopia")	gmail	3	FALSE	0.0961792593911989	FALSE	784
10.1371/journal.pgph.0001893	PLOS Global Public Health	Research Article	1.21889983826974	-0.493836928340354	TRUE	c("Netherlands", "Ethiopia", "Senegal", "United States of America", "United States of America", "Switzerland", "United States of America", "United States of America", "Canada")	gmail	7	FALSE	-0.609064810500592	FALSE	837
10.1371/journal.pgph.0001895	PLOS Global Public Health	Research Article	-0.0797603992886365	-0.544937986696456	TRUE	c("Ethiopia", "Ethiopia", "Ethiopia")	gmail	0	FALSE	0.550240509869475	FALSE	724
